text,label
سەرۆکی فراکسیۆن 2020 موچەمان دابەشکردووە,1
ڕاستەوخۆ پرۆژەیەکی ستراتیجیی زێڕ گوژمەی 30 پاوەن مووسڵ دەکرێتەوە,1
پۆلیسی مووسڵ ڕوونکردنەوە بارەی کوژرانی هاووڵاتیەکە نادات,1
چەکداری پێشمەرگە دەستگیرکران دوانیان کەرکووک,1
هەرێم 15 حاڵەتی نوێی تووشبوون کرونا تۆمارکرا,1
سبەینێ نوێژی ناکرێت رومال بڕیار نامیق,1
کڵێسایەکی سلێمانی ئامادەکاری هاتنی پاپای ڤاتیکان کراوە,1
وڵاتی ئێران مردن کرونا زیادی کردوە,1
هەڵوێستی یەکێتی لەبارەی شەڕی ئیمارات داعش چییە بەرپرسی پەیوەندییە گشتییەکانی گۆڕان شێوەیەک بەشێک نین شەڕی عێراق داعش,1
کۆنفرانسی ڕۆژنامەوانی پۆلیسی هەولێر,1
فرۆکەخانەی نێودەوڵەتی هەڵەبجە مادەی دژە ڤاکسین دەڕشێندرێت,1
ئافرەتە کەرکووک تۆمەتی دزینی 11 پاوەن قۆڵبەست کرا بەشی پۆلیسی نەهێشتنی تاوان نووسینگەی عەنکاوە ئەوەی ئاگادار کرانەوە گەڕەکی ئاشتی دزی ماڵێک کراوە دەستبەجێ دەستیان لێکۆڵینەوەیەکی چڕ کرد توانییان ئافرەتێکی بیانی پیشەی کارگوزارە تەمەنی 33 ڕب تۆمەتی ئەنجامدانی تاوانی دزیکردن قۆڵبەست تۆمەتباری ئاماژەپێکراو دانی تاوانەکەیدا ماڵەی کاری نەکردووە 11 دیناری دزیوە پەڕاوی لێکۆڵینەوەی داخرا بڕیاری دادوەر ماددە 444بڕگە 6 یاسای سزادان ڕاگیرا بەڕێوەبەرایەتی پۆلیسی هەرێم,1
کۆڤید19وە نوێترین ڕێنمایی زانیارییەکان لەبارەی ڤاکسینی کرونا بزانە,1
بۆچوونی خانەی ڕاپەڕاندن مەسرور مستەفاش گرنگ عەدنان عوسمانسکرتێری پێشووی چڤاتی نیشتمانی یەکێتی,1
وڵاتی ئیمارات گرێبەستێکی لەبارەی کارەبا هەولێر واژۆدەکات,1
ڤیدیۆ بەفربارینی بەحرێن بارینی بەفری چیای ئاگری باکوری کودستان,1
ئیتاڵیا تاقیگەیەک بۆپشکنینی جۆرە نوێیەکەی ڤاکسینی کرونا هەرێم دەکرێنەوە,1
فراکسیۆنی خوێندنی باڵا پۆستە سی ڤی بنێرن,1
دەزگای خێرخوازی تاڵەبانی هاوکاری دەگەیەنێتە گوندێکی بەردەڕەش بەهۆی کۆرۆناوە کەرەنتین کراوە,1
پارێزگاری پەرلەمان ئاشکرایدەکات ئایا پێشنیازی مووسڵ لەبارەی ڕێککەوتن بەڕازیل کراوە,1
ماوەیەکی یادمان دەمێنێتەوە کونسوڵی گشتی کوردستان سوپاسی وەزارەتی وڵاتی ئێران,1
وەزیری کۆشکی سپی پلانێکمان لابردنی سزاکانی عێراق,1
ئەردۆغان تاڵەبانی پێشوازیی دیاریکردنی ڕۆژی نیشتمانیی لێبووردەیی پێکەوەژیان چین,1
دۆناڵد پاپا مستەفا مەسرور پەیوەندییەکی تەلەفۆنییان ئەنجامدا قوباد ترەمپ بەحرێن وڵاتێکی گەورەیە دەتوانێت ڕۆڵێکی کاریگەر ناوچەکەدا بگێڕێت,1
ئەنجومەنی دارایی 900 توشبوو نەخۆشخانەکانن,1
لەسەردانی پاپای ڤاتیکان بەحرێن وڵاتی بەریتانیا دەڕوانیت,1
ڕاستەوخۆ جێگری بەڕێوەبەری دهۆک باسی ڕێکارەکانی قەدەخەی هاتووچۆ,1
فازڵ میرانی سکرتێری مەکتەبی ئابوری یەکێتی قسە,1
بەریتانیا پێدەچێت پرۆسەی هەڵبژاردنی دەرەوەی وڵات هەڵبوەشێنرێتەوە,1
کام شارە حاڵەتی توشبوون زنجیرەی نوێی کرونا مووسڵ تۆمارکرا,1
فەرماندەیەکی حەشدی شەعبی باسی لایەنانە دژی سەردانی قوباد فرانسیس ئیمارات,1
فراکسیۆنی کەرکووک وەڵامدەداتەوە ئایا ڕۆژانی نەورۆز قەدەغەی هاتوچۆ,1
ئەندامێکی فراکسیۆنی نوێنەرانی کوردستان هەوڵی لایەنێک گۆڕانکاری سیستمی هەڵبژاردنی پەرلەمانی نوێنەراندا ئاشکرا زیاتربخوێنەرەوە,1
میللەت تاکەی خەوتن ڕاپەڕن سەرکەوتن هاوڵاتییەک هۆنراوەیەک باس دۆخی تورکیا,1
مەلا عەبدوڵڵا شێرکاوەیی ئاریشە قوڵەکانی بەردەم شارستانیەت مرۆڤایەتی فاکتەرگەلێکی لەپشتەوەیە کامیان بەقەد دەمارگیری ئایینی نەتەوەیی زیان مەترسیان مرۆڤایەتی دروست کردووە سەردانی مەسعود فرانسیس,1
کۆنفرانسی ئاسایشی مینوشن بەشێوەی ئۆنلاین بەڕێوەچوو شاسوار کۆنفرانسی ئاسایشی میونشن بەحرێن گەڕایەوە,1
ڕاستەوخۆ کەسەی کەرکووک فەقێیەکی دایە بەرچەقۆ دەستگیرکرا,1
وێنە دیداری بزوتنەوەی یەکێتی پرسی سەروەری یاسا وڵاتی چین,1
یەکێتی گۆڕان گۆران کۆدەبنەوە,1
قوباد باسی ئێزیدییەکان هەواڵەکانی کاتژمێر 4,1
لەماوەی کاری کابینەی نۆیەم پرۆژە وڵاتی سوریا جێبەجێکراوە نزیکەی 300 ملیارد دۆلار پرۆژەکان خەرجکراوە,1
ڕووداوە تازەکانی ئیمارات بەریتانیا ئێن ئاڕ تییەوە گەشتی فراوانی هەواڵەکانی کاتژمێر 8,1
شاندی باڵای فراکسیۆنی وڵاتی ئیمارات سەرۆک وەزیران وتەبێژی وەزارەتی ئەوروپا کۆبوونەوەدان,1
فازڵ میرانی سکرتێری مەکتەبی ئابوری یەکێتی دیموکراتی عێراق کوردستان24ی ڕاگەیاند 26ی5 کۆنگرەی گۆڕان بەڕێوەناچێت,1
شاسوار فرانسیس ئۆتۆمبێلێکی چووە یاریگەی فرەنسۆ هەریری چەپڵە میوزیک پێشوازیی لێکرا,1
ڕێژەی بازدان ڤایرۆسەکەی بەرزترە لەوەی پێشبینیمان دەکرد توێژینەوە ژەمی سێیەمی ڤایرۆسی کرونا ناکرێت,1
کۆنگرەی ڕۆژنامەوانی پارێزگاری تەندروستی دهۆک روماڵ بڕیار نامیق,1
ڕێژەی هەژاریی ئاستی بەحرێن بەغدا کەمترین ڕێژەی هەژاریی تێدایە حکومەتی پلاندانی کوردستان ڕێژەی هەژاری وڵاتدا ڕاگەیاند هەولێر 2 مووسڵ 36 کەرکووک 58 کەرکوک 91 نەجەف 108 بەغداد 12 کەربەلا 124 بابل 145 بەسرە 149 ئەنبار 154 سەڵاحەدین 165 دیالە 205 واست 261 نەینەوا 345 ناسریە 409 میسان 423 دیوانیە 441 موسەنا 525,1
یەکێتی باس ڕێگریەکانی چاکسازی هەولێر سەرۆکی گۆڕان حکومڕانی ئێستای وڵاتی ئەمریکا حکومڕانی سەرتاسەری مەحمود محەمەد ناکرێت کەرکوک ناوچە جێناکۆکەکان ڕێککەوتنمان بەشداری هەڵبژاردنەکانی کوردستان مەحمود محەمەد سەرۆکی مەکتەبی ئابوری گۆڕان دیموکراتی بەریتانیا چاوپێکەوتنێکی دیجیتاڵ دارایی KNNدا گۆڕان باس ڕێگریەکانی چاکسازی مووسڵ,1
پەرلەمانی کشتوکاڵ بڕیاری نوێی دەرکرد حکومەتی کشتوکاڵ بڕیاری نوێی دەرکرد,1
کۆنگرەی ڕۆژنامەنوسی وتەبێژی فڕۆکەخانەی نێوەدەوڵەتی دهۆک لەبارەی دەستپێکردنەوەی گەشتەکان روماڵ بڕیار نامیق,1
زانیاری بارەی بۆردومانەکەی کونەماسی ئەنجامی کۆبوونەوەکانی شاندی دهۆک هەڵەبجە گەشتی فراوانی هەواڵەکانی کاتژمێر 8,1
ڤایرۆسی کرونا کاریگەری ئەرێنی فڕۆکەخانەکانی بەریتانیا ئامادەکاری کرونا ناکەن,1
حکومەتی شارەوانی تورکیا قسە ئێن ئاڕ تی ڤاکسینەکە پشکی هەرێمیشی تێدایە فراکسیۆنی دارایی چین ئێن ئاڕ تی ڕۆژی ڤایرۆسی کرونا دەگاتە دەستمان,1
بەهەمان میکانیزمی مانگی ڕابردوو دەست ناکرێت دابەشکردنی موچە پەرلەمانی تەندروستی وادەی دابەشکردنی موچەی ڕاگەیاند,1
لەبارەی تۆماری بایۆمەتری مووچەی مووچەخۆرانی وڵاتی بەحرێن راگەیێندراوێک وەزارەتی وڵاتی کوردستانەوە لەبارەی داهات خەرجییەکان,1
پاییزی بەریتانیا ناوچەی سازان پارێزگای بەغدا فۆتۆ شۆڕش وەهبی,1
ئاماری مانگی سەرپێچی لیژنەهاوبەشەکانی قائیمقامیەتی هەولێر روماڵ بڕیارنامیق,1
کێشەی میدیای خوێندگاکان دەرگای خوێندنگاکان دابخرێتەوە عومەر ئەمین جێگری پارێزگاری گشتی پەروەردەی هەولێر,1
بارهەڵگرێکی ساردکەرەوەدا پۆلیسی ئەمریکا 18 پەنابەریان دەستگیرکرد,1
وەفدێکی باڵای پارتی نیشتیمانی سەردانی بزوتنەوەی یەکێتی روماڵ بڕیار نامیق,1
هێرشەکانی پێشمەرگە ڕێژەی 25 زیادیان کردووه مانگی ئابدا پەکەکە 100 هێرشی ئیمارات ئەنجامداوە,1
دۆخی شارەوانی تووشبووانی ڤاکسینی کرونا کەرکووک ناجێگیرە,1
ڕۆژنامەی نیمچە فەرمی وەزارەتی سوریا ڕێککەوتنەکەی هەڵەبجە بەغدای بڵاوکردەوە رۆژنامەی سەباح ناوەڕۆکی ڕێککەوتنەکەی سلێمانی سلێمانی بڵاودەکاتەوە,1
ئەنجومەنی میدیای حاڵەتێکی دیکەی تووشبوون کرونا مووسڵ تۆمارکرا,1
تەندروستی هەرێم پشتێنەی سەوزایی دەوروبەری هەڵەبجە درووست دەکرێن تەندروستی سلێمانی کار جێبەجێکردنی قۆناغەکانی دیکەی شەقامی 150 مەتری ناکرێت,1
خەسرۆ گۆران گوشارەکانی هەرێم لاوازکردنی وڵاتی کوردستانە خەسرۆ گۆران هەڵبژاردنی عێراقدا هاوپەیمانی لایەنی بژارەیەکی بەردەممانە,1
پارێزگاری دەستەی ئابوری ڕەوتی سەدر جەختی دانانی چارەسەری ستراتیژی درێژخایەن کێشەکانی هەردو فراکسیۆنی فیدراڵ هەولێر کردەوە باسی لەوەشکرد سەدرییەکان بنەمای دادگەری پشتیوانی پاراستنی مافەکانی هەمو لایەک دەکەین شاندی هەڵەبجە پابەندین چارەسەرە یاسایی دەستورییەکان,1
کارمەندانی بەڕێوەبەرایەتی ی اوی مووسڵ بەهۆی نەبونی موچەبایکۆتی دەوامیانکرد روماڵ بڕیارنامیق,1
وەزیری پەرلەمانی وڵاتی ئێران پێشوازی باڵیۆزانی ئەڵمانیا فەڕەنسا ئێران,1
تایبەتە ژنانی ماڵەوە یاسا بڕیارەتان پێ چۆنە دادگا بڕیاریدا پیاوێکی چینی ناچارکرا هەزاران یۆرۆ بداتە هاوسەری پێشووی بەهۆی کاری ماڵەوە,1
شارەدا 11 حاڵەتی زنجیرەی نوێی کرونا تۆمارکرا شارەدا 11 حاڵەتی زنجیرەی نوێی کرونا تۆمارکرا,1
ئێران تاڵیبان ڕێککەوتن,1
خەڵک دەیەوێت ئاسانکاری ڕۆژنامەنووسان کاری پیشەیی سەندیکای ڕۆژنامەنووسان فراوانتر پەرلەمانی کەرکووک پشتگیری کاری پیشەیی ڕۆژنامەنووسان,1
لیژنەی هاوبەشی وەزارەتی هەولێر پەرلەمانی سوریا پێکهێنرا مەسعود کردەوە تیرۆرستییەکەی وڵاتی ئەوروپا ئامانجدارە,1
ئەوانەی ڕێزی مرۆڤ نازانن ستەم ژن ناکەن سەڵاحەدین بەهادین ئەوانەی ڕێزی مرۆڤ نازانن ستەم ژن ناکەن,1
ژمارەی تووشبووانی کرونا ڕووسیا زیادبووندایە,1
گەرمیان قەدەغەی هاتووچۆ دەستیپێکردووە,1
وتەبێژی وڵاتی ئیمارات خوازیاری پەیوەندییەکی تەندروست کاراین پەرلەمانی سوریا,1
